provincia;partidoPolitico;sexo;votos
Esmeraldas;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;28
Esmeraldas;FUERZA.EC;M;26
Esmeraldas;UNIDAD POPULAR;F;388
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;755
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;237
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;123
Esmeraldas;PARTIDO POLÍTICO AVANZA;F;68
Esmeraldas;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;192
Esmeraldas;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;11
Esmeraldas;FUERZA.EC;F;15
Esmeraldas;UNIDAD POPULAR;M;420
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;818
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;215
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;113
Esmeraldas;PARTIDO POLÍTICO AVANZA;M;67
Esmeraldas;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;173
Esmeraldas;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;26
Esmeraldas;FUERZA.EC;M;18
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;54
Esmeraldas;UNIDAD POPULAR;F;54
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;5
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;97
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;100
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;12
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;67
Esmeraldas;UNIDAD POPULAR;M;42
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;6
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;94
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;118
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;13
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;111
Esmeraldas;UNIDAD POPULAR;F;33
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;24
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;75
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;82
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;9
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;172
Esmeraldas;UNIDAD POPULAR;M;28
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;27
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;76
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;95
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;4
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;1409
Esmeraldas;UNIDAD POPULAR;F;233
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;36
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;523
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;367
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;18
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;1442
Esmeraldas;UNIDAD POPULAR;M;243
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;33
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;427
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;276
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;16
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;130
Esmeraldas;UNIDAD POPULAR;F;24
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;37
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;109
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;103
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;1
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;157
Esmeraldas;UNIDAD POPULAR;M;43
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;29
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;187
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;84
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;6
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;67
Esmeraldas;UNIDAD POPULAR;F;15
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;19
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;124
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;105
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;5
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;56
Esmeraldas;UNIDAD POPULAR;M;14
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;6
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;117
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;122
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;0
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;35
Esmeraldas;UNIDAD POPULAR;F;11
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;19
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;92
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;85
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;4
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;24
Esmeraldas;UNIDAD POPULAR;M;7
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;14
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;107
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;64
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;1
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;122
Esmeraldas;UNIDAD POPULAR;F;58
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;11
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;277
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;209
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;5
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;152
Esmeraldas;UNIDAD POPULAR;M;61
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;13
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;288
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;227
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;6
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;11
Esmeraldas;UNIDAD POPULAR;F;0
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;1
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;42
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;52
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;3
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;14
Esmeraldas;UNIDAD POPULAR;M;5
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;0
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;69
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;48
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;1
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;143
Esmeraldas;UNIDAD POPULAR;F;36
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;3
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;210
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;101
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;7
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;132
Esmeraldas;UNIDAD POPULAR;M;20
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;10
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;186
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;81
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;4
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;41
Esmeraldas;UNIDAD POPULAR;F;5
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;1
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;72
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;61
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;5
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;43
Esmeraldas;UNIDAD POPULAR;M;10
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;2
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;77
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;65
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;2
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;57
Esmeraldas;UNIDAD POPULAR;F;34
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;7
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;137
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;115
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;2
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;90
Esmeraldas;UNIDAD POPULAR;M;24
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;6
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;137
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;126
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;2
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;41
Esmeraldas;UNIDAD POPULAR;F;17
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;7
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;129
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;126
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;1
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;31
Esmeraldas;UNIDAD POPULAR;M;14
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;3
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;118
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;125
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;4
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;210
Esmeraldas;UNIDAD POPULAR;F;104
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;200
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;214
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;134
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;19
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;327
Esmeraldas;UNIDAD POPULAR;M;105
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;197
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;248
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;174
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;10
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;219
Esmeraldas;UNIDAD POPULAR;F;37
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;11
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;101
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;122
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;7
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;263
Esmeraldas;UNIDAD POPULAR;M;34
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;8
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;128
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;134
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;10
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;107
Esmeraldas;UNIDAD POPULAR;F;23
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;3
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;170
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;71
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;2
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;91
Esmeraldas;UNIDAD POPULAR;M;14
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;3
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;116
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;104
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;0
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;318
Esmeraldas;UNIDAD POPULAR;F;13
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;F;10
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;738
Esmeraldas;PARTIDO SOCIAL CRISTIANO;F;1180
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;4
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;349
Esmeraldas;UNIDAD POPULAR;M;23
Esmeraldas;PARTIDO SOCIALISTA ECUATORIANO;M;14
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;698
Esmeraldas;PARTIDO SOCIAL CRISTIANO;M;975
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;1
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;61
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;19
Esmeraldas;UNIDAD POPULAR;F;47
Esmeraldas;MOVIMIENTO REACTIVATE;F;7
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;32
Esmeraldas;MOVIMIENTO CONCERTACION;F;40
Esmeraldas;MOVIMIENTO CONCERTACION;F;22
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;25
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;1
Esmeraldas;MOVIMIENTO SEPUEDE SP;F;1
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;13
Esmeraldas;CENTRO DEMOCRATICO;F;3
Esmeraldas;FUERZA.EC;F;6
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;F;19
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;58
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;18
Esmeraldas;UNIDAD POPULAR;M;64
Esmeraldas;MOVIMIENTO REACTIVATE;M;15
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;26
Esmeraldas;MOVIMIENTO CONCERTACION;M;24
Esmeraldas;MOVIMIENTO CONCERTACION;M;29
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;20
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;3
Esmeraldas;MOVIMIENTO SEPUEDE SP;M;2
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;12
Esmeraldas;CENTRO DEMOCRATICO;M;3
Esmeraldas;FUERZA.EC;M;2
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;M;32
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;147
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;45
Esmeraldas;UNIDAD POPULAR;F;40
Esmeraldas;MOVIMIENTO REACTIVATE;F;5
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;54
Esmeraldas;MOVIMIENTO CONCERTACION;F;12
Esmeraldas;MOVIMIENTO CONCERTACION;F;16
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;86
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;4
Esmeraldas;MOVIMIENTO SEPUEDE SP;F;3
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;1
Esmeraldas;CENTRO DEMOCRATICO;F;5
Esmeraldas;FUERZA.EC;F;0
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;F;15
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;146
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;50
Esmeraldas;UNIDAD POPULAR;M;51
Esmeraldas;MOVIMIENTO REACTIVATE;M;5
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;63
Esmeraldas;MOVIMIENTO CONCERTACION;M;12
Esmeraldas;MOVIMIENTO CONCERTACION;M;21
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;62
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;4
Esmeraldas;MOVIMIENTO SEPUEDE SP;M;3
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;6
Esmeraldas;CENTRO DEMOCRATICO;M;2
Esmeraldas;FUERZA.EC;M;1
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;M;11
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;89
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;28
Esmeraldas;UNIDAD POPULAR;F;63
Esmeraldas;MOVIMIENTO REACTIVATE;F;2
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;43
Esmeraldas;MOVIMIENTO CONCERTACION;F;28
Esmeraldas;MOVIMIENTO CONCERTACION;F;6
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;75
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;6
Esmeraldas;MOVIMIENTO SEPUEDE SP;F;4
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;7
Esmeraldas;CENTRO DEMOCRATICO;F;7
Esmeraldas;FUERZA.EC;F;6
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;F;8
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;115
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;31
Esmeraldas;UNIDAD POPULAR;M;55
Esmeraldas;MOVIMIENTO REACTIVATE;M;4
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;47
Esmeraldas;MOVIMIENTO CONCERTACION;M;25
Esmeraldas;MOVIMIENTO CONCERTACION;M;4
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;68
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;1
Esmeraldas;MOVIMIENTO SEPUEDE SP;M;2
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;10
Esmeraldas;CENTRO DEMOCRATICO;M;6
Esmeraldas;FUERZA.EC;M;11
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;M;10
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;84
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;40
Esmeraldas;UNIDAD POPULAR;F;23
Esmeraldas;MOVIMIENTO REACTIVATE;F;2
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;5
Esmeraldas;MOVIMIENTO CONCERTACION;F;3
Esmeraldas;MOVIMIENTO CONCERTACION;F;38
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;56
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;1
Esmeraldas;MOVIMIENTO SEPUEDE SP;F;1
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;3
Esmeraldas;CENTRO DEMOCRATICO;F;0
Esmeraldas;FUERZA.EC;F;1
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;F;1
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;78
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;32
Esmeraldas;UNIDAD POPULAR;M;19
Esmeraldas;MOVIMIENTO REACTIVATE;M;2
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;10
Esmeraldas;MOVIMIENTO CONCERTACION;M;0
Esmeraldas;MOVIMIENTO CONCERTACION;M;27
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;42
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;0
Esmeraldas;MOVIMIENTO SEPUEDE SP;M;0
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;8
Esmeraldas;CENTRO DEMOCRATICO;M;0
Esmeraldas;FUERZA.EC;M;2
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;M;3
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;69
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;0
Esmeraldas;UNIDAD POPULAR;F;47
Esmeraldas;MOVIMIENTO REACTIVATE;F;2
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;55
Esmeraldas;MOVIMIENTO CONCERTACION;F;2
Esmeraldas;MOVIMIENTO CONCERTACION;F;13
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;66
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;0
Esmeraldas;MOVIMIENTO SEPUEDE SP;F;2
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;6
Esmeraldas;CENTRO DEMOCRATICO;F;15
Esmeraldas;FUERZA.EC;F;4
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;F;27
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;82
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;18
Esmeraldas;UNIDAD POPULAR;M;57
Esmeraldas;MOVIMIENTO REACTIVATE;M;8
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;49
Esmeraldas;MOVIMIENTO CONCERTACION;M;4
Esmeraldas;MOVIMIENTO CONCERTACION;M;0
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;75
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;1
Esmeraldas;MOVIMIENTO SEPUEDE SP;M;4
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;18
Esmeraldas;CENTRO DEMOCRATICO;M;14
Esmeraldas;FUERZA.EC;M;1
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;M;31
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;107
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;75
Esmeraldas;UNIDAD POPULAR;F;135
Esmeraldas;MOVIMIENTO REACTIVATE;F;20
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;58
Esmeraldas;MOVIMIENTO CONCERTACION;F;8
Esmeraldas;MOVIMIENTO CONCERTACION;F;1
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;102
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;19
Esmeraldas;MOVIMIENTO SEPUEDE SP;F;27
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;22
Esmeraldas;CENTRO DEMOCRATICO;F;12
Esmeraldas;FUERZA.EC;F;0
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;F;26
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;94
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;86
Esmeraldas;UNIDAD POPULAR;M;179
Esmeraldas;MOVIMIENTO REACTIVATE;M;15
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;52
Esmeraldas;MOVIMIENTO CONCERTACION;M;12
Esmeraldas;MOVIMIENTO CONCERTACION;M;6
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;93
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;M;18
Esmeraldas;MOVIMIENTO SEPUEDE SP;M;20
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;29
Esmeraldas;CENTRO DEMOCRATICO;M;16
Esmeraldas;FUERZA.EC;M;8
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;M;41
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;244
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;141
Esmeraldas;UNIDAD POPULAR;F;156
Esmeraldas;MOVIMIENTO REACTIVATE;F;42
Esmeraldas;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;48
Esmeraldas;MOVIMIENTO CONCERTACION;F;30
Esmeraldas;MOVIMIENTO CONCERTACION;F;91
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;218
Esmeraldas;MOVIMIENTO DEMOCRACIA SÍ;F;14
Esmeraldas;MOVIMIENTO SEPUEDE SP;F;17
Esmeraldas;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;45
Esmeraldas;CENTRO DEMOCRATICO;F;44
Esmeraldas;FUERZA.EC;F;23
Esmeraldas;MOVIMIENTO ECUATORIANO UNIDO;F;63
Esmeraldas;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;234
